"","DayOfYear","Tmean","daily_thermal_time","cumul_thermal_time","cumul_thermal_time_dormancy","cumul_vern_days","vern_fac","Berry_thermal_time","sum_daily_thermal_time","days_since_bud_burst","Matdtt","FFulindex","iStage","Vcarbo","Pcarb","Vreserve","aeration_stress","soil_water_stress1","soil_water_stress2","Cpool","vcarbo_limits_swdf","vcarbo_limits_air","vcarbo_limits_salt","shoot_num","berry_num_shoot","berry_num_vine","BerryDw","SugarDw","FruitDw","BerryStage","Brix","FruitSink","VLeafwt","VStemwt","VRootwt","root_growth","stem_growth","leaf_growth","LAI","LatNo","shoot_sqm","VineEop","Tru","total_soil_water","rain","ponding","irrigation","drainage","root_uptake","evap","Pesw","water_table","ATheta","soil_water_deficit","soil_water","infiltration","runoff","salt_stress1","salt_stress2"
"237",2019-08-25,8.05,2.4113125,244.29518,30.0955011384468,27.49615,0.379512595875,0,2180.55297125,0,0,0,11,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238",2019-08-26,9.1,3.20335,247.49853,30.0955011384468,27.49615,0.379512595875,0.20335,2183.75632125,0,0,0,11,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239",2019-08-27,8.6,3.537625,251.036155,30.0955011384468,27.49615,0.379512595875,0.537624999999999,2187.29394625,0,0,0,11,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240",2019-08-28,8.7,3.36275,254.398905,30.0955011384468,27.49615,0.379512595875,0.36275,2190.65669625,0,0,0,11,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241",2019-08-29,7.7,2.509375,256.90828,30.0955011384468,27.49615,0.379512595875,0,2193.16607125,0,0,0,11,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242",2019-08-30,8.35,3.9105625,260.8188425,30.0955011384468,27.49615,0.379512595875,0.9105625,2197.07663375,0,0,0,11,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243",2019-08-31,13.05,6.7588875,267.57773,30.0955011384468,27.49615,0.379512595875,3.7588875,2203.83552125,0,0,0,11,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244",2019-09-01,16.15,8.65,276.22773,30.0955011384468,27.49615,0.379512595875,5.65,2212.48552125,0,0,0,11,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245",2019-09-02,12.1,6.74575,282.97348,30.0955011384468,27.49615,0.379512595875,3.74575,2219.23127125,0,0,0,11,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246",2019-09-03,17.1,9.6,292.57348,30.0955011384468,27.49615,0.379512595875,6.6,2228.83127125,0,0,0,11,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",2019-09-04,15.65,8.15,300.72348,30.0955011384468,27.49615,0.379512595875,5.15,2236.98127125,0,0,0,11,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",2019-09-05,18.55,11.05,311.77348,30.0955011384468,27.49615,0.379512595875,8.05,2248.03127125,0,0,0,11,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249",2019-09-06,12.95,5.45,317.22348,30.0955011384468,27.49615,0.379512595875,2.45,2253.48127125,0,0,0,11,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250",2019-09-07,12,4.59751,321.82099,30.0955011384468,27.49615,0.379512595875,1.59751,2258.07878125,0,0,0,11,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",2019-09-08,12.1,4.83,4.83,30.0955011384468,27.49615,0.379512595875,1.83,2262.90878125,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252",2019-09-09,11.3,4.23,9.06,30.0955011384468,27.49615,0.379512595875,1.23,2267.13878125,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253",2019-09-10,9.35,3.7615625,12.8215625,30.0955011384468,27.49615,0.379512595875,0.7615625,2270.90034375,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",2019-09-11,12.6,6.93915,19.7607125,30.0955011384468,27.49615,0.379512595875,3.93915,2277.83949375,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255",2019-09-12,16.8,9.3,29.0607125,30.0955011384468,27.49615,0.379512595875,6.3,2287.13949375,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256",2019-09-13,14.5,7.14527,36.2059825,30.0955011384468,27.49615,0.379512595875,4.14527,2294.28476375,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257",2019-09-14,17.2,9.7,45.9059825,30.0955011384468,27.49615,0.379512595875,6.7,2303.98476375,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258",2019-09-15,22,14.5,60.4059825,30.0955011384468,27.49615,0.379512595875,11.5,2318.48476375,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259",2019-09-16,12.1,4.6,65.0059825,30.0955011384468,27.49615,0.379512595875,1.6,2323.08476375,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260",2019-09-17,8.5,3.00575,68.0117325,30.0955011384468,27.49615,0.379512595875,0.00575000000000037,2326.09051375,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261",2019-09-18,10.15,4.9166125,72.928345,30.0955011384468,27.49615,0.379512595875,1.9166125,2331.00712625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",2019-09-19,18.25,10.969895,83.89824,30.0955011384468,27.49615,0.379512595875,7.969895,2341.97702125,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263",2019-09-20,22.95,15.45,99.34824,30.0955011384468,27.49615,0.379512595875,12.45,2357.42702125,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264",2019-09-21,12.85,5.35,104.69824,30.0955011384468,27.49615,0.379512595875,2.35,2362.77702125,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265",2019-09-22,10,3.8254,108.52364,30.0955011384468,27.49615,0.379512595875,0.825400000000001,2366.60242125,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266",2019-09-23,12.8,5.41542,113.93906,30.0955011384468,27.49615,0.379512595875,2.41542,2372.01784125,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267",2019-09-24,11.05,4.3774375,118.3164975,30.0955011384468,27.49615,0.379512595875,1.3774375,2376.39527875,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268",2019-09-25,12.35,5.489,123.8054975,30.0955011384468,27.49615,0.379512595875,2.489,2381.88427875,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",2019-09-26,14.7,7.976,131.7814975,30.0955011384468,27.49615,0.379512595875,4.976,2389.86027875,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",2019-09-27,16,8.882,140.6634975,30.0955011384468,27.49615,0.379512595875,5.882,2398.74227875,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271",2019-09-28,10.5,4.55475,145.2182475,30.0955011384468,27.49615,0.379512595875,1.55475,2403.29702875,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272",2019-09-29,11.7,5.18565,150.4038975,30.0955011384468,27.49615,0.379512595875,2.18565,2408.48267875,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273",2019-09-30,14.95,7.45,157.8538975,30.0955011384468,27.49615,0.379512595875,4.45,2415.93267875,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",2019-10-01,15.75,8.729,166.5828975,30.0955011384468,27.49615,0.379512595875,5.729,2424.66167875,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275",2019-10-02,22.05,14.7550325,181.33793,30.0955011384468,27.49615,0.379512595875,11.7550325,2439.41671125,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276",2019-10-03,19.1,11.6,192.93793,30.0955011384468,27.49615,0.379512595875,8.6,2451.01671125,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277",2019-10-04,19.6,12.1,205.03793,30.0955011384468,27.49615,0.379512595875,9.1,2463.11671125,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278",2019-10-05,23.45,15.95,220.98793,30.0955011384468,27.49615,0.379512595875,12.95,2479.06671125,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279",2019-10-06,21.8,14.3,235.28793,30.0955011384468,27.49615,0.379512595875,11.3,2493.36671125,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280",2019-10-07,16.95,9.45,244.73793,30.0955011384468,27.49615,0.379512595875,6.45,2502.81671125,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281",2019-10-08,12.9,5.4,250.13793,30.0955011384468,27.49615,0.379512595875,2.4,2508.21671125,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282",2019-10-09,11.6,5.1827,255.32063,30.0955011384468,27.49615,0.379512595875,2.1827,2513.39941125,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283",2019-10-10,12.95,6.123,261.44363,30.0955011384468,27.49615,0.379512595875,3.123,2519.52241125,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284",2019-10-11,14.9,7.55323,268.99686,30.0955011384468,27.49615,0.379512595875,4.55323,2527.07564125,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285",2019-10-12,15.45,8.2291125,277.2259725,30.0955011384468,27.49615,0.379512595875,5.2291125,2535.30475375,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286",2019-10-13,17.55,10.05,287.2759725,30.0955011384468,27.49615,0.379512595875,7.05,2545.35475375,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287",2019-10-14,18.5,11,298.2759725,30.0955011384468,27.49615,0.379512595875,8,2556.35475375,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288",2019-10-15,15.4,8.07114,306.3471125,30.0955011384468,27.49615,0.379512595875,5.07114,2564.42589375,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289",2019-10-16,16.25,8.75,315.0971125,30.0955011384468,27.49615,0.379512595875,5.75,2573.17589375,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290",2019-10-17,14.4,6.9,321.9971125,30.0955011384468,27.49615,0.379512595875,3.9,2580.07589375,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291",2019-10-18,13.9,7.6921,329.6892125,30.0955011384468,27.49615,0.379512595875,4.6921,2587.76799375,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292",2019-10-19,15.3,7.8,337.4892125,30.0955011384468,27.49615,0.379512595875,4.8,2595.56799375,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293",2019-10-20,13.15,6.48,343.9692125,30.0955011384468,27.49615,0.379512595875,3.48,2602.04799375,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294",2019-10-21,16.15,8.9460525,352.915265,30.0955011384468,27.49615,0.379512595875,5.9460525,2610.99404625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295",2019-10-22,19.95,12.45,365.365265,30.0955011384468,27.49615,0.379512595875,9.45,2623.44404625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296",2019-10-23,21,13.5,378.865265,30.0955011384468,27.49615,0.379512595875,10.5,2636.94404625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297",2019-10-24,23.85,14.350343375,393.215608375,30.0955011384468,27.49615,0.379512595875,11.350343375,2651.294389625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298",2019-10-25,19.75,12.25,405.465608375,30.0955011384468,27.49615,0.379512595875,9.25,2663.544389625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299",2019-10-26,17.45,9.95,415.415608375,30.0955011384468,27.49615,0.379512595875,6.95,2673.494389625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",2019-10-27,13.35,6.262,421.677608375,30.0955011384468,27.49615,0.379512595875,3.262,2679.756389625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301",2019-10-28,15,8.224,429.901608375,30.0955011384468,27.49615,0.379512595875,5.224,2687.980389625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302",2019-10-29,19.85,12.625615,442.527223375,30.0955011384468,27.49615,0.379512595875,9.625615,2700.606004625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303",2019-10-30,23.5,15.321634,457.848857375,30.0955011384468,27.49615,0.379512595875,12.321634,2715.927638625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304",2019-10-31,25.15,17.65,475.498857375,30.0955011384468,27.49615,0.379512595875,14.65,2733.577638625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305",2019-11-01,27.4,19.9,495.398857375,30.0955011384468,27.49615,0.379512595875,16.9,2753.477638625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306",2019-11-02,19.7,12.2,507.598857375,30.0955011384468,27.49615,0.379512595875,9.2,2765.677638625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307",2019-11-03,18.95,11.45,519.048857375,30.0955011384468,27.49615,0.379512595875,8.45,2777.127638625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308",2019-11-04,15.1,7.6,526.648857375,30.0955011384468,27.49615,0.379512595875,4.6,2784.727638625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309",2019-11-05,15.3,8.013005,534.661862375,30.0955011384468,27.49615,0.379512595875,5.013005,2792.740643625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310",2019-11-06,18.8,11.3,545.961862375,30.0955011384468,27.49615,0.379512595875,8.3,2804.040643625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311",2019-11-07,18.4,10.9,556.861862375,30.0955011384468,27.49615,0.379512595875,7.9,2814.940643625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",2019-11-08,15.95,8.45,565.311862375,30.0955011384468,27.49615,0.379512595875,5.45,2823.390643625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"313",2019-11-09,14.3,6.94925,572.261112375,30.0955011384468,27.49615,0.379512595875,3.94925,2830.339893625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314",2019-11-10,19.05,11.55,583.811112375,30.0955011384468,27.49615,0.379512595875,8.55,2841.889893625,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315",2019-11-11,21.15,13.8475575,597.658669875,30.0955011384468,27.49615,0.379512595875,10.8475575,2855.737451125,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316",2019-11-12,16.25,8.75,606.408669875,30.0955011384468,27.49615,0.379512595875,5.75,2864.487451125,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",2019-11-13,15.75,8.25,614.658669875,30.0955011384468,27.49615,0.379512595875,5.25,2872.737451125,0,0,0,12,0,0,0,0,0,0,0,0.12662144238374,0.986450112506756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
